"dates","location","total","preasure","rain","sun","humidity","mean_temp","max_temp","min_temp","wind_gust","mean_wind_spd","disease","located","ID"
Jun 2019,1,825,89.8308738425924,105.072,177.859953703704,0.891281810813932,21.7962264150944,30.3,15.7,6.88,0.603429398148145,"Malaria","Kalongo",157
Jun 2019,2,13,88.898805555556,127.278,146.547569444444,0.833439027214824,21.7958791526798,27.1,17.4,9.99,1.09629823103407,"Asthma","Entebbe",158
Jun 2019,2,2,88.898805555556,127.278,146.547569444444,0.833439027214824,21.7958791526798,27.1,17.4,9.99,1.09629823103407,"Dysentry","Entebbe",159
Jun 2019,2,75,88.898805555556,127.278,146.547569444444,0.833439027214824,21.7958791526798,27.1,17.4,9.99,1.09629823103407,"Typhoid","Entebbe",160
Jun 2019,2,264,88.898805555556,127.278,146.547569444444,0.833439027214824,21.7958791526798,27.1,17.4,9.99,1.09629823103407,"Malaria","Entebbe",161
Jun 2019,3,15,88.116645833333,170.956,164.438078703704,0.894734213880194,20.7450335725862,28.1,16.1,30,0.964423611111111,"Asthma","Gombe",162
Jun 2019,3,556,88.116645833333,170.956,164.438078703704,0.894734213880194,20.7450335725862,28.1,16.1,30,0.964423611111111,"Malaria","Gombe",163
Jun 2019,3,3,88.116645833333,170.956,164.438078703704,0.894734213880194,20.7450335725862,28.1,16.1,30,0.964423611111111,"Dysentry","Gombe",164
Jun 2019,3,63,88.116645833333,170.956,164.438078703704,0.894734213880194,20.7450335725862,28.1,16.1,30,0.964423611111111,"Typhoid","Gombe",165
Jun 2019,4,10,89.2400902777774,246.488,176.637962962963,0.892244843568936,21.5993517017829,30,17.2,6.74,0.76387847222222,"Asthma","Gulu",166
Jun 2019,4,20,89.2400902777774,246.488,176.637962962963,0.892244843568936,21.5993517017829,30,17.2,6.74,0.76387847222222,"Typhoid","Gulu",167
Jun 2019,4,1261,89.2400902777774,246.488,176.637962962963,0.892244843568936,21.5993517017829,30,17.2,6.74,0.76387847222222,"Malaria","Gulu",168
Jun 2019,4,8,89.2400902777774,246.488,176.637962962963,0.892244843568936,21.5993517017829,30,17.2,6.74,0.76387847222222,"Dysentry","Gulu",169
Jun 2019,5,545,87.8958077591203,195.309,122.750462962963,0.881498263084758,21.1096770459544,27.8,16.6,6.96,0.521017361111111,"Malaria","Mulago",170
Jun 2019,5,103,87.8958077591203,195.309,122.750462962963,0.881498263084758,21.1096770459544,27.8,16.6,6.96,0.521017361111111,"Asthma","Mulago",171
Jun 2019,5,15,87.8958077591203,195.309,122.750462962963,0.881498263084758,21.1096770459544,27.8,16.6,6.96,0.521017361111111,"Dysentry","Mulago",172
Jun 2019,5,34,87.8958077591203,195.309,122.750462962963,0.881498263084758,21.1096770459544,27.8,16.6,6.96,0.521017361111111,"Typhoid","Mulago",173
Jun 2019,5,32,87.8958077591203,195.309,122.750462962963,0.881498263084758,21.1096770459544,27.8,16.6,6.96,0.521017361111111,"Yellow_fever","Mulago",174
Jun 2019,7,40,89.0817604166665,6.12,194.732638888889,0.847695833333334,22.4440277777778,29,16.4,30,1.09429166666666,"Asthma","Soroti",175
Jun 2019,7,1050,89.0817604166665,6.12,194.732638888889,0.847695833333334,22.4440277777778,29,16.4,30,1.09429166666666,"Malaria","Soroti",176
Jun 2019,7,19,89.0817604166665,6.12,194.732638888889,0.847695833333334,22.4440277777778,29,16.4,30,1.09429166666666,"Dysentry","Soroti",177
Jun 2019,7,94,89.0817604166665,6.12,194.732638888889,0.847695833333334,22.4440277777778,29,16.4,30,1.09429166666666,"Typhoid","Soroti",178
Jun 2019,8,5,90.9680421686746,12.278,157.497590361446,0.892884382566587,22.9874096385543,30.9,18.5,9.09,3.84409436834095,"Asthma","Kitgum",179
Jun 2019,8,757,90.9680421686746,12.278,157.497590361446,0.892884382566587,22.9874096385543,30.9,18.5,9.09,3.84409436834095,"Malaria","Kitgum",180
Jun 2019,8,4,90.9680421686746,12.278,157.497590361446,0.892884382566587,22.9874096385543,30.9,18.5,9.09,3.84409436834095,"Dysentry","Kitgum",181
Jun 2019,8,32,90.9680421686746,12.278,157.497590361446,0.892884382566587,22.9874096385543,30.9,18.5,9.09,3.84409436834095,"Typhoid","Kitgum",182
Mar 2019,1,17,89.5180398745513,56.268,268.225072820972,0.681936848008967,24.9557485432541,37.5,15.8,30,0.785660842293909,"Dysentry","Kalongo",183
Mar 2019,1,2,89.5180398745513,56.268,268.225072820972,0.681936848008967,24.9557485432541,37.5,15.8,30,0.785660842293909,"Asthma","Kalongo",184
Mar 2019,1,127,89.5180398745513,56.268,268.225072820972,0.681936848008967,24.9557485432541,37.5,15.8,30,0.785660842293909,"Malaria","Kalongo",185
Mar 2019,2,13,88.6742056912398,70.744,240.633400537634,0.773881390134529,24.1693738097905,30.3,17,9.41,1.11729864253394,"Asthma","Entebbe",186
Mar 2019,2,5,88.6742056912398,70.744,240.633400537634,0.773881390134529,24.1693738097905,30.3,17,9.41,1.11729864253394,"Dysentry","Entebbe",187
Mar 2019,2,22,88.6742056912398,70.744,240.633400537634,0.773881390134529,24.1693738097905,30.3,17,9.41,1.11729864253394,"Typhoid","Entebbe",188
Mar 2019,2,226,88.6742056912398,70.744,240.633400537634,0.773881390134529,24.1693738097905,30.3,17,9.41,1.11729864253394,"Malaria","Entebbe",189
Mar 2019,3,5,87.8146594982082,52.935,209.597446236559,0.745023756163157,22.9201142985209,32.1,16.2,8.66,0.85414859955467,"Dysentry","Gombe",190
Mar 2019,3,88,87.8146594982082,52.935,209.597446236559,0.745023756163157,22.9201142985209,32.1,16.2,8.66,0.85414859955467,"Typhoid","Gombe",191
Mar 2019,3,342,87.8146594982082,52.935,209.597446236559,0.745023756163157,22.9201142985209,32.1,16.2,8.66,0.85414859955467,"Malaria","Gombe",192
Mar 2019,3,11,87.8146594982082,52.935,209.597446236559,0.745023756163157,22.9201142985209,32.1,16.2,8.66,0.85414859955467,"Asthma","Gombe",193
Mar 2019,4,10,88.905151901037,24.043,335.412813978886,0.45667116542039,28.8791841194682,37.8,18.4,20.79,1.14542472941948,"Asthma","Gulu",194
Mar 2019,4,26,88.905151901037,24.043,335.412813978886,0.45667116542039,28.8791841194682,37.8,18.4,20.79,1.14542472941948,"Dysentry","Gulu",195
Mar 2019,4,348,88.905151901037,24.043,335.412813978886,0.45667116542039,28.8791841194682,37.8,18.4,20.79,1.14542472941948,"Malaria","Gulu",196
Mar 2019,4,26,88.905151901037,24.043,335.412813978886,0.45667116542039,28.8791841194682,37.8,18.4,20.79,1.14542472941948,"Typhoid","Gulu",197
Mar 2019,5,53,87.6712981630833,38.874,225.032370071685,0.735795449450794,23.9826237956532,31.7,16.8,8.25,0.659949596774195,"Asthma","Mulago",198
Mar 2019,5,1,87.6712981630833,38.874,225.032370071685,0.735795449450794,23.9826237956532,31.7,16.8,8.25,0.659949596774195,"Cholera","Mulago",199
Mar 2019,5,4,87.6712981630833,38.874,225.032370071685,0.735795449450794,23.9826237956532,31.7,16.8,8.25,0.659949596774195,"Typhoid","Mulago",200
Mar 2019,5,107,87.6712981630833,38.874,225.032370071685,0.735795449450794,23.9826237956532,31.7,16.8,8.25,0.659949596774195,"Malaria","Mulago",201
Mar 2019,5,9,87.6712981630833,38.874,225.032370071685,0.735795449450794,23.9826237956532,31.7,16.8,8.25,0.659949596774195,"Dysentry","Mulago",202
Mar 2019,7,18,88.7689572192513,8.774,295.249554367201,0.488681818181817,27.3936720142602,37,18.8,10.94,1.66763814616755,"Asthma","Soroti",203
Mar 2019,7,513,88.7689572192513,8.774,295.249554367201,0.488681818181817,27.3936720142602,37,18.8,10.94,1.66763814616755,"Malaria","Soroti",204
Mar 2019,7,11,88.7689572192513,8.774,295.249554367201,0.488681818181817,27.3936720142602,37,18.8,10.94,1.66763814616755,"Dysentry","Soroti",205
Mar 2019,7,58,88.7689572192513,8.774,295.249554367201,0.488681818181817,27.3936720142602,37,18.8,10.94,1.66763814616755,"Typhoid","Soroti",206
Mar 2019,8,4,90.6283686339839,19.111,209.860542598762,0.517443015362629,27.6553875461365,39.6,17.3,32.1,4.04139759036146,"Asthma","Kitgum",207
Mar 2019,8,272,90.6283686339839,19.111,209.860542598762,0.517443015362629,27.6553875461365,39.6,17.3,32.1,4.04139759036146,"Malaria","Kitgum",208
Mar 2019,8,23,90.6283686339839,19.111,209.860542598762,0.517443015362629,27.6553875461365,39.6,17.3,32.1,4.04139759036146,"Dysentry","Kitgum",209
Mar 2019,8,80,90.6283686339839,19.111,209.860542598762,0.517443015362629,27.6553875461365,39.6,17.3,32.1,4.04139759036146,"Typhoid","Kitgum",210
May 2019,1,319,89.6465367383505,190.422,235.001904121864,0.83644734483531,23.3738799283155,32.9,17.2,8.52,0.729042338709673,"Malaria","Kalongo",211
May 2019,1,6,89.6465367383505,190.422,235.001904121864,0.83644734483531,23.3738799283155,32.9,17.2,8.52,0.729042338709673,"Dysentry","Kalongo",212
May 2019,2,220,88.7457786242431,324.431,193.769153225806,0.851799506615827,22.5050072812817,27,17.1,15.91,1.18461825416563,"Malaria","Entebbe",213
May 2019,2,83,88.7457786242431,324.431,193.769153225806,0.851799506615827,22.5050072812817,27,17.1,15.91,1.18461825416563,"Asthma","Entebbe",214
May 2019,2,2,88.7457786242431,324.431,193.769153225806,0.851799506615827,22.5050072812817,27,17.1,15.91,1.18461825416563,"Dysentry","Entebbe",215
May 2019,2,36,88.7457786242431,324.431,193.769153225806,0.851799506615827,22.5050072812817,27,17.1,15.91,1.18461825416563,"Typhoid","Entebbe",216
May 2019,3,69,87.9671158154117,154.073,214.087619047619,0.88533822540891,21.467002688172,29.2,16.3,30,0.84628696236559,"Typhoid","Gombe",217
May 2019,3,4,87.9671158154117,154.073,214.087619047619,0.88533822540891,21.467002688172,29.2,16.3,30,0.84628696236559,"Dysentry","Gombe",218
May 2019,3,10,87.9671158154117,154.073,214.087619047619,0.88533822540891,21.467002688172,29.2,16.3,30,0.84628696236559,"Asthma","Gombe",219
May 2019,3,488,87.9671158154117,154.073,214.087619047619,0.88533822540891,21.467002688172,29.2,16.3,30,0.84628696236559,"Malaria","Gombe",220
May 2019,4,17,89.0433658154124,192.834,228.846981068668,0.833321104005377,22.9437731196053,31.8,17.3,30,1.10186715949821,"Typhoid","Gulu",221
May 2019,4,7,89.0433658154124,192.834,228.846981068668,0.833321104005377,22.9437731196053,31.8,17.3,30,1.10186715949821,"Dysentry","Gulu",222
May 2019,4,7,89.0433658154124,192.834,228.846981068668,0.833321104005377,22.9437731196053,31.8,17.3,30,1.10186715949821,"Asthma","Gulu",223
May 2019,5,4,87.7456481792714,209.599,181.542002688172,0.852237679211464,22.3686155913978,28.3,16.5,6.12,0.600004480286737,"Typhoid","Mulago",224
May 2019,5,5,87.7456481792714,209.599,181.542002688172,0.852237679211464,22.3686155913978,28.3,16.5,6.12,0.600004480286737,"Dysentry","Mulago",225
May 2019,5,698,87.7456481792714,209.599,181.542002688172,0.852237679211464,22.3686155913978,28.3,16.5,6.12,0.600004480286737,"Malaria","Mulago",226
May 2019,5,35,87.7456481792714,209.599,181.542002688172,0.852237679211464,22.3686155913978,28.3,16.5,6.12,0.600004480286737,"Asthma","Mulago",227
May 2019,7,745,88.905507392473,136.291,246.345766129032,0.800955981182796,23.5600470430108,32.8,16.8,30,1.63498319892473,"Malaria","Soroti",228
May 2019,7,24,88.905507392473,136.291,246.345766129032,0.800955981182796,23.5600470430108,32.8,16.8,30,1.63498319892473,"Asthma","Soroti",229
May 2019,7,9,88.905507392473,136.291,246.345766129032,0.800955981182796,23.5600470430108,32.8,16.8,30,1.63498319892473,"Dysentry","Soroti",230
May 2019,7,75,88.905507392473,136.291,246.345766129032,0.800955981182796,23.5600470430108,32.8,16.8,30,1.63498319892473,"Typhoid","Soroti",231
May 2019,8,1,90.7360561732005,14.235,0.000585137507314219,0.945438524590166,21.2044470450556,27.3,19,4.47,1.13130392156863,"Asthma","Kitgum",232
May 2019,8,457,90.7360561732005,14.235,0.000585137507314219,0.945438524590166,21.2044470450556,27.3,19,4.47,1.13130392156863,"Malaria","Kitgum",233
May 2019,8,1,90.7360561732005,14.235,0.000585137507314219,0.945438524590166,21.2044470450556,27.3,19,4.47,1.13130392156863,"Dysentry","Kitgum",234
May 2019,8,44,90.7360561732005,14.235,0.000585137507314219,0.945438524590166,21.2044470450556,27.3,19,4.47,1.13130392156863,"Typhoid","Kitgum",235
Nov 2018,2,306,88.634796296296,253.67,208.835648148148,0.974852287277385,-29.0792230933713,-26.4,-30,10.46,0.840203716940673,"Malaria","Entebbe",236
Nov 2018,2,29,88.634796296296,253.67,208.835648148148,0.974852287277385,-29.0792230933713,-26.4,-30,10.46,0.840203716940673,"Asthma","Entebbe",237
Nov 2018,2,8,88.634796296296,253.67,208.835648148148,0.974852287277385,-29.0792230933713,-26.4,-30,10.46,0.840203716940673,"Dysentry","Entebbe",238
Nov 2018,2,82,88.634796296296,253.67,208.835648148148,0.974852287277385,-29.0792230933713,-26.4,-30,10.46,0.840203716940673,"Typhoid","Entebbe",239
Nov 2018,3,14,87.7882615740737,225.189,192.047916666667,0.824192285416426,21.4624450104191,28.9,14.5,6.95,0.760707340787555,"Asthma","Gombe",240
Nov 2018,3,8,87.7882615740737,225.189,192.047916666667,0.824192285416426,21.4624450104191,28.9,14.5,6.95,0.760707340787555,"Dysentry","Gombe",241
Nov 2018,3,43,87.7882615740737,225.189,192.047916666667,0.824192285416426,21.4624450104191,28.9,14.5,6.95,0.760707340787555,"Typhoid","Gombe",242
Nov 2018,3,166,87.7882615740737,225.189,192.047916666667,0.824192285416426,21.4624450104191,28.9,14.5,6.95,0.760707340787555,"Malaria","Gombe",243
Nov 2018,4,9,88.8885828734196,179.138,284.94267402528,0.629558907533022,25.0727369921598,32.2,16.5,10.21,1.46736655468458,"Asthma","Gulu",244
Nov 2018,4,10,88.8885828734196,179.138,284.94267402528,0.629558907533022,25.0727369921598,32.2,16.5,10.21,1.46736655468458,"Dysentry","Gulu",245
Nov 2018,4,26,88.8885828734196,179.138,284.94267402528,0.629558907533022,25.0727369921598,32.2,16.5,10.21,1.46736655468458,"Typhoid","Gulu",246
Nov 2018,4,290,88.8885828734196,179.138,284.94267402528,0.629558907533022,25.0727369921598,32.2,16.5,10.21,1.46736655468458,"Malaria","Gulu",247
Nov 2018,5,4,87.6090393518522,161.711,166.91400462963,0.799657641610262,22.950462962963,32.8,16.9,7.2,0.915521185946073,"Typhoid","Mulago",248
Nov 2018,5,69,87.6090393518522,161.711,166.91400462963,0.799657641610262,22.950462962963,32.8,16.9,7.2,0.915521185946073,"Asthma","Mulago",249
Nov 2018,5,10,87.6090393518522,161.711,166.91400462963,0.799657641610262,22.950462962963,32.8,16.9,7.2,0.915521185946073,"Dysentry","Mulago",250
Nov 2018,5,5,87.6090393518522,161.711,166.91400462963,0.799657641610262,22.950462962963,32.8,16.9,7.2,0.915521185946073,"Cholera","Mulago",251
Nov 2018,5,542,87.6090393518522,161.711,166.91400462963,0.799657641610262,22.950462962963,32.8,16.9,7.2,0.915521185946073,"Malaria","Mulago",252
Nov 2018,7,31,88.7284680851064,0.102,289.710638297872,0.63207659574468,23.0004329004329,32.1,-24,37.49,1.73706666666667,"Asthma","Soroti",253
Nov 2018,7,659,88.7284680851064,0.102,289.710638297872,0.63207659574468,23.0004329004329,32.1,-24,37.49,1.73706666666667,"Malaria","Soroti",254
Nov 2018,7,5,88.7284680851064,0.102,289.710638297872,0.63207659574468,23.0004329004329,32.1,-24,37.49,1.73706666666667,"Dysentry","Soroti",255
Nov 2018,7,93,88.7284680851064,0.102,289.710638297872,0.63207659574468,23.0004329004329,32.1,-24,37.49,1.73706666666667,"Typhoid","Soroti",256
Nov 2018,8,10,90.671548611111,33.592,223.615277777778,0.733104183567038,24.1840940685819,34.9,13.4,12.38,1.59342622365131,"Asthma","Kitgum",257
Nov 2018,8,207,90.671548611111,33.592,223.615277777778,0.733104183567038,24.1840940685819,34.9,13.4,12.38,1.59342622365131,"Malaria","Kitgum",258
Nov 2018,8,5,90.671548611111,33.592,223.615277777778,0.733104183567038,24.1840940685819,34.9,13.4,12.38,1.59342622365131,"Dysentry","Kitgum",259
Nov 2018,8,62,90.671548611111,33.592,223.615277777778,0.733104183567038,24.1840940685819,34.9,13.4,12.38,1.59342622365131,"Typhoid","Kitgum",260
Oct 2018,2,291,88.6977766577065,191.007,201.278673835125,0.972462180137529,-29.4313397129186,-27.9,-30,9.52,1.02544974166275,"Malaria","Entebbe",261
Oct 2018,2,24,88.6977766577065,191.007,201.278673835125,0.972462180137529,-29.4313397129186,-27.9,-30,9.52,1.02544974166275,"Asthma","Entebbe",262
Oct 2018,2,6,88.6977766577065,191.007,201.278673835125,0.972462180137529,-29.4313397129186,-27.9,-30,9.52,1.02544974166275,"Dysentry","Entebbe",263
Oct 2018,2,35,88.6977766577065,191.007,201.278673835125,0.972462180137529,-29.4313397129186,-27.9,-30,9.52,1.02544974166275,"Typhoid","Entebbe",264
Oct 2018,3,13,87.8350907258067,169.529,182.26019265233,0.831381053811657,21.0668458781361,29.1,16,7.85,0.788456107319367,"Asthma","Gombe",265
Oct 2018,3,7,87.8350907258067,169.529,182.26019265233,0.831381053811657,21.0668458781361,29.1,16,7.85,0.788456107319367,"Dysentry","Gombe",266
Oct 2018,3,31,87.8350907258067,169.529,182.26019265233,0.831381053811657,21.0668458781361,29.1,16,7.85,0.788456107319367,"Typhoid","Gombe",267
Oct 2018,3,121,87.8350907258067,169.529,182.26019265233,0.831381053811657,21.0668458781361,29.1,16,7.85,0.788456107319367,"Malaria","Gombe",268
Oct 2018,4,29,88.9507800312012,120.2,256.411232449298,0.699430046948358,23.6867582760774,30.4,17,7.62,1.13953541260559,"Typhoid","Gulu",269
Oct 2018,4,73,88.9507800312012,120.2,256.411232449298,0.699430046948358,23.6867582760774,30.4,17,7.62,1.13953541260559,"Asthma","Gulu",270
Oct 2018,4,8,88.9507800312012,120.2,256.411232449298,0.699430046948358,23.6867582760774,30.4,17,7.62,1.13953541260559,"Dysentry","Gulu",271
Oct 2018,4,264,88.9507800312012,120.2,256.411232449298,0.699430046948358,23.6867582760774,30.4,17,7.62,1.13953541260559,"Malaria","Gulu",272
Oct 2018,5,90,87.67050515233,225.682,155.055443548387,0.815203623518685,22.1796370967743,30.7,16.4,54.33,0.800357020254034,"Asthma","Mulago",273
Oct 2018,5,75,87.67050515233,225.682,155.055443548387,0.815203623518685,22.1796370967743,30.7,16.4,54.33,0.800357020254034,"Typhoid","Mulago",274
Oct 2018,5,17,87.67050515233,225.682,155.055443548387,0.815203623518685,22.1796370967743,30.7,16.4,54.33,0.800357020254034,"Dysentry","Mulago",275
Oct 2018,5,37,87.67050515233,225.682,155.055443548387,0.815203623518685,22.1796370967743,30.7,16.4,54.33,0.800357020254034,"Guinea_worm","Mulago",276
Oct 2018,5,566,87.67050515233,225.682,155.055443548387,0.815203623518685,22.1796370967743,30.7,16.4,54.33,0.800357020254034,"Malaria","Mulago",277
Oct 2018,7,682,88.7573531655225,59.043,203.734351145038,0.682609662576687,24.4780916030534,32.6,17,10.21,1.67941037735849,"Malaria","Soroti",278
Oct 2018,7,3,88.7573531655225,59.043,203.734351145038,0.682609662576687,24.4780916030534,32.6,17,10.21,1.67941037735849,"Dysentry","Soroti",279
Oct 2018,7,43,88.7573531655225,59.043,203.734351145038,0.682609662576687,24.4780916030534,32.6,17,10.21,1.67941037735849,"Asthma","Soroti",280
Oct 2018,7,74,88.7573531655225,59.043,203.734351145038,0.682609662576687,24.4780916030534,32.6,17,10.21,1.67941037735849,"Typhoid","Soroti",281
Oct 2018,8,9,90.7127494560145,148.708,243.040565744482,0.786046029021685,24.0231917872141,34.6,15.8,12.02,1.39053850025163,"Asthma","Kitgum",282
Oct 2018,8,150,90.7127494560145,148.708,243.040565744482,0.786046029021685,24.0231917872141,34.6,15.8,12.02,1.39053850025163,"Malaria","Kitgum",283
Oct 2018,8,10,90.7127494560145,148.708,243.040565744482,0.786046029021685,24.0231917872141,34.6,15.8,12.02,1.39053850025163,"Dysentry","Kitgum",284
Oct 2018,8,75,90.7127494560145,148.708,243.040565744482,0.786046029021685,24.0231917872141,34.6,15.8,12.02,1.39053850025163,"Typhoid","Kitgum",285
Sep 2019,1,1,89.7134421296293,0.051,217.380831114712,0.855990385729172,22.271441806601,32.4,15.7,9.44,0.710702755188735,"Dysentry","Kalongo",286
Sep 2019,1,3,89.7134421296293,0.051,217.380831114712,0.855990385729172,22.271441806601,32.4,15.7,9.44,0.710702755188735,"Typhoid","Kalongo",287
Sep 2019,1,328,89.7134421296293,0.051,217.380831114712,0.855990385729172,22.271441806601,32.4,15.7,9.44,0.710702755188735,"Malaria","Kalongo",288
Sep 2019,2,37,88.7671929621484,124.709,190.80787037037,0.78601412200486,22.0220833333334,28.2,16.5,8.88,1.12287290167866,"Typhoid","Entebbe",289
Sep 2019,2,6,88.7671929621484,124.709,190.80787037037,0.78601412200486,22.0220833333334,28.2,16.5,8.88,1.12287290167866,"Cholera","Entebbe",290
Sep 2019,2,27,88.7671929621484,124.709,190.80787037037,0.78601412200486,22.0220833333334,28.2,16.5,8.88,1.12287290167866,"Asthma","Entebbe",291
Sep 2019,2,264,88.7671929621484,124.709,190.80787037037,0.78601412200486,22.0220833333334,28.2,16.5,8.88,1.12287290167866,"Malaria","Entebbe",292
Sep 2019,3,289,87.9596423611112,112.797,179.961574074074,0.823451766068325,21.1828220858894,29,16,7.52,0.903825231481482,"Malaria","Gombe",293
Sep 2019,3,12,87.9596423611112,112.797,179.961574074074,0.823451766068325,21.1828220858894,29,16,7.52,0.903825231481482,"Dysentry","Gombe",294
Sep 2019,3,8,87.9596423611112,112.797,179.961574074074,0.823451766068325,21.1828220858894,29,16,7.52,0.903825231481482,"Asthma","Gombe",295
Sep 2019,3,83,87.9596423611112,112.797,179.961574074074,0.823451766068325,21.1828220858894,29,16,7.52,0.903825231481482,"Typhoid","Gombe",296
Sep 2019,4,17,89.0965860763183,287.337,208.195047341588,0.860997374945309,21.879012525488,29.9,16.2,8.01,0.752627970749544,"Typhoid","Gulu",297
Sep 2019,4,250,89.0965860763183,287.337,208.195047341588,0.860997374945309,21.879012525488,29.9,16.2,8.01,0.752627970749544,"Malaria","Gulu",298
Sep 2019,4,6,89.0965860763183,287.337,208.195047341588,0.860997374945309,21.879012525488,29.9,16.2,8.01,0.752627970749544,"Dysentry","Gulu",299
Sep 2019,4,8,89.0965860763183,287.337,208.195047341588,0.860997374945309,21.879012525488,29.9,16.2,8.01,0.752627970749544,"Asthma","Gulu",300
Sep 2019,5,4,87.7683663538406,212.962,144.241435185185,0.851020729588878,21.5267623567542,28.7,15.9,8.65,0.616609953703707,"Dysentry","Mulago",301
Sep 2019,5,4,87.7683663538406,212.962,144.241435185185,0.851020729588878,21.5267623567542,28.7,15.9,8.65,0.616609953703707,"Asthma","Mulago",302
Sep 2019,5,194,87.7683663538406,212.962,144.241435185185,0.851020729588878,21.5267623567542,28.7,15.9,8.65,0.616609953703707,"Malaria","Mulago",303
Sep 2019,6,3,87.0860550989697,110.707,194.826212805372,0.840305594243267,20.5614992469006,30.1,15.3,11.92,1.32799395405078,"Dysentry","Ntuusi",304
Sep 2019,6,112,87.0860550989697,110.707,194.826212805372,0.840305594243267,20.5614992469006,30.1,15.3,11.92,1.32799395405078,"Malaria","Ntuusi",305
Sep 2019,7,38,88.9633368055553,0.068,243.297916666667,0.818825694444443,22.7700347222222,31.6,16.7,12.32,1.16862399386738,"Asthma","Soroti",306
Sep 2019,7,1346,88.9633368055553,0.068,243.297916666667,0.818825694444443,22.7700347222222,31.6,16.7,12.32,1.16862399386738,"Malaria","Soroti",307
Sep 2019,7,76,88.9633368055553,0.068,243.297916666667,0.818825694444443,22.7700347222222,31.6,16.7,12.32,1.16862399386738,"Typhoid","Soroti",308
Sep 2019,8,7,90.8010208333336,160.533,242.613657407407,0.794238939078063,23.0718818760858,32,16.9,6.95,0.646349342832576,"Asthma","Kitgum",309
Sep 2019,8,460,90.8010208333336,160.533,242.613657407407,0.794238939078063,23.0718818760858,32,16.9,6.95,0.646349342832576,"Malaria","Kitgum",310
Sep 2019,8,3,90.8010208333336,160.533,242.613657407407,0.794238939078063,23.0718818760858,32,16.9,6.95,0.646349342832576,"Dysentry","Kitgum",311
Sep 2019,8,38,90.8010208333336,160.533,242.613657407407,0.794238939078063,23.0718818760858,32,16.9,6.95,0.646349342832576,"Typhoid","Kitgum",312
